genHour,generationPerHour,kpxGenid,reservedCapacity,tradeDay,lat,lon
7,0,AA41,918,2024-07-14,33.36680921963808,126.77113
8,0.72,AA41,918,2024-07-14,33.36680921963808,126.77113
10,7.92,AA41,918,2024-07-14,33.36680921963808,126.77113
1,0,AA39,695.25,2024-07-14,33.505639,126.819182
9,34.08,AA39,695.25,2024-07-14,33.505639,126.819182
11,28.32,AA39,695.25,2024-07-14,33.505639,126.819182
12,81.6,AA39,695.25,2024-07-14,33.505639,126.819182
13,148.32,AA39,695.25,2024-07-14,33.505639,126.819182
14,58.56,AA39,695.25,2024-07-14,33.505639,126.819182
15,37.44,AA39,695.25,2024-07-14,33.505639,126.819182
16,54.24,AA39,695.25,2024-07-14,33.505639,126.819182
17,17.28,AA39,695.25,2024-07-14,33.505639,126.819182
18,24.96,AA39,695.25,2024-07-14,33.505639,126.819182
19,16.32,AA39,695.25,2024-07-14,33.505639,126.819182
2,0,AA39,695.25,2024-07-14,33.505639,126.819182
20,1.44,AA39,695.25,2024-07-14,33.505639,126.819182
21,0,AA39,695.25,2024-07-14,33.505639,126.819182
22,0,AA39,695.25,2024-07-14,33.505639,126.819182
23,0,AA39,695.25,2024-07-14,33.505639,126.819182
24,0,AA39,695.25,2024-07-14,33.505639,126.819182
3,0,AA39,695.25,2024-07-14,33.505639,126.819182
4,0,AA39,695.25,2024-07-14,33.505639,126.819182
5,0,AA39,695.25,2024-07-14,33.505639,126.819182
6,0,AA39,695.25,2024-07-14,33.505639,126.819182
7,1.44,AA39,695.25,2024-07-14,33.505639,126.819182
8,10.56,AA39,695.25,2024-07-14,33.505639,126.819182
10,10.56,AA39,695.25,2024-07-14,33.505639,126.819182
1,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
9,6.48,AF19,723.06,2024-07-14,33.3810434,126.6914632
11,38.16,AF19,723.06,2024-07-14,33.3810434,126.6914632
12,55.44,AF19,723.06,2024-07-14,33.3810434,126.6914632
13,68.4,AF19,723.06,2024-07-14,33.3810434,126.6914632
14,43.2,AF19,723.06,2024-07-14,33.3810434,126.6914632
15,74.16,AF19,723.06,2024-07-14,33.3810434,126.6914632
16,157.68,AF19,723.06,2024-07-14,33.3810434,126.6914632
17,100.08,AF19,723.06,2024-07-14,33.3810434,126.6914632
18,55.44,AF19,723.06,2024-07-14,33.3810434,126.6914632
19,36,AF19,723.06,2024-07-14,33.3810434,126.6914632
2,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
20,1.44,AF19,723.06,2024-07-14,33.3810434,126.6914632
21,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
22,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
23,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
24,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
3,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
4,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
5,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
6,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
7,0.72,AF19,723.06,2024-07-14,33.3810434,126.6914632
8,0,AF19,723.06,2024-07-14,33.3810434,126.6914632
10,6.48,AF19,723.06,2024-07-14,33.3810434,126.6914632
1,0,AF20,894.27,2024-07-14,33.340259,126.689682
9,2.88,AF20,894.27,2024-07-14,33.340259,126.689682
11,48.96,AF20,894.27,2024-07-14,33.340259,126.689682
12,100.8,AF20,894.27,2024-07-14,33.340259,126.689682
13,79.92,AF20,894.27,2024-07-14,33.340259,126.689682
14,124.56,AF20,894.27,2024-07-14,33.340259,126.689682
15,162.72,AF20,894.27,2024-07-14,33.340259,126.689682
16,288,AF20,894.27,2024-07-14,33.340259,126.689682
17,105.84,AF20,894.27,2024-07-14,33.340259,126.689682
18,48.96,AF20,894.27,2024-07-14,33.340259,126.689682
19,38.88,AF20,894.27,2024-07-14,33.340259,126.689682
2,0,AF20,894.27,2024-07-14,33.340259,126.689682
20,1.44,AF20,894.27,2024-07-14,33.340259,126.689682
21,0,AF20,894.27,2024-07-14,33.340259,126.689682
22,0,AF20,894.27,2024-07-14,33.340259,126.689682
23,0,AF20,894.27,2024-07-14,33.340259,126.689682
24,0,AF20,894.27,2024-07-14,33.340259,126.689682
3,0,AF20,894.27,2024-07-14,33.340259,126.689682
4,0,AF20,894.27,2024-07-14,33.340259,126.689682
5,0,AF20,894.27,2024-07-14,33.340259,126.689682
6,0,AF20,894.27,2024-07-14,33.340259,126.689682
7,0.72,AF20,894.27,2024-07-14,33.340259,126.689682
8,1.44,AF20,894.27,2024-07-14,33.340259,126.689682
10,22.32,AF20,894.27,2024-07-14,33.340259,126.689682
1,0,A942,553.5,2024-07-14,33.462491,126.585008
9,40.979,A942,553.5,2024-07-14,33.462491,126.585008
11,85.332,A942,553.5,2024-07-14,33.462491,126.585008
12,120.044,A942,553.5,2024-07-14,33.462491,126.585008
13,110.402,A942,553.5,2024-07-14,33.462491,126.585008
14,68.941,A942,553.5,2024-07-14,33.462491,126.585008
15,110.885,A942,553.5,2024-07-14,33.462491,126.585008
16,87.261,A942,553.5,2024-07-14,33.462491,126.585008
17,55.924,A942,553.5,2024-07-14,33.462491,126.585008
18,53.514,A942,553.5,2024-07-14,33.462491,126.585008
19,8.196,A942,553.5,2024-07-14,33.462491,126.585008
2,0,A942,553.5,2024-07-14,33.462491,126.585008
20,0,A942,553.5,2024-07-14,33.462491,126.585008
21,0,A942,553.5,2024-07-14,33.462491,126.585008
22,0,A942,553.5,2024-07-14,33.462491,126.585008
23,0,A942,553.5,2024-07-14,33.462491,126.585008
24,0,A942,553.5,2024-07-14,33.462491,126.585008
3,0,A942,553.5,2024-07-14,33.462491,126.585008
4,0,A942,553.5,2024-07-14,33.462491,126.585008
5,0,A942,553.5,2024-07-14,33.462491,126.585008
6,0,A942,553.5,2024-07-14,33.462491,126.585008
7,13.981,A942,553.5,2024-07-14,33.462491,126.585008
8,25.07,A942,553.5,2024-07-14,33.462491,126.585008
10,27.962,A942,553.5,2024-07-14,33.462491,126.585008
1,0,A943,803.25,2024-07-14,33.272864,126.253309
9,48.96,A943,803.25,2024-07-14,33.272864,126.253309
11,35.28,A943,803.25,2024-07-14,33.272864,126.253309
12,142.56,A943,803.25,2024-07-14,33.272864,126.253309
13,214.56,A943,803.25,2024-07-14,33.272864,126.253309
14,198.72,A943,803.25,2024-07-14,33.272864,126.253309
15,143.28,A943,803.25,2024-07-14,33.272864,126.253309
16,173.52,A943,803.25,2024-07-14,33.272864,126.253309
17,86.4,A943,803.25,2024-07-14,33.272864,126.253309
18,46.8,A943,803.25,2024-07-14,33.272864,126.253309
19,23.04,A943,803.25,2024-07-14,33.272864,126.253309
2,0,A943,803.25,2024-07-14,33.272864,126.253309
20,2.16,A943,803.25,2024-07-14,33.272864,126.253309
21,0,A943,803.25,2024-07-14,33.272864,126.253309
22,0,A943,803.25,2024-07-14,33.272864,126.253309
23,0,A943,803.25,2024-07-14,33.272864,126.253309
24,0,A943,803.25,2024-07-14,33.272864,126.253309
3,0,A943,803.25,2024-07-14,33.272864,126.253309
4,0,A943,803.25,2024-07-14,33.272864,126.253309
5,0,A943,803.25,2024-07-14,33.272864,126.253309
6,0,A943,803.25,2024-07-14,33.272864,126.253309
7,0.72,A943,803.25,2024-07-14,33.272864,126.253309
8,11.52,A943,803.25,2024-07-14,33.272864,126.253309
10,74.88,A943,803.25,2024-07-14,33.272864,126.253309
1,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
9,63.36,AF17,749.19,2024-07-14,33.38548380238,126.338615819
11,59.04,AF17,749.19,2024-07-14,33.38548380238,126.338615819
12,189.36,AF17,749.19,2024-07-14,33.38548380238,126.338615819
13,300.96,AF17,749.19,2024-07-14,33.38548380238,126.338615819
14,293.76,AF17,749.19,2024-07-14,33.38548380238,126.338615819
15,207.36,AF17,749.19,2024-07-14,33.38548380238,126.338615819
16,277.2,AF17,749.19,2024-07-14,33.38548380238,126.338615819
17,34.56,AF17,749.19,2024-07-14,33.38548380238,126.338615819
18,67.68,AF17,749.19,2024-07-14,33.38548380238,126.338615819
19,15.84,AF17,749.19,2024-07-14,33.38548380238,126.338615819
2,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
20,3.6,AF17,749.19,2024-07-14,33.38548380238,126.338615819
21,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
22,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
23,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
24,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
3,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
4,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
5,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
6,0,AF17,749.19,2024-07-14,33.38548380238,126.338615819
7,12.24,AF17,749.19,2024-07-14,33.38548380238,126.338615819
8,32.4,AF17,749.19,2024-07-14,33.38548380238,126.338615819
10,82.08,AF17,749.19,2024-07-14,33.38548380238,126.338615819
1,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
9,3.36,AF18,538.98,2024-07-14,33.3668803,126.76875699
11,29.28,AF18,538.98,2024-07-14,33.3668803,126.76875699
12,42.72,AF18,538.98,2024-07-14,33.3668803,126.76875699
13,50.88,AF18,538.98,2024-07-14,33.3668803,126.76875699
14,34.56,AF18,538.98,2024-07-14,33.3668803,126.76875699
15,54.72,AF18,538.98,2024-07-14,33.3668803,126.76875699
16,121.92,AF18,538.98,2024-07-14,33.3668803,126.76875699
17,74.4,AF18,538.98,2024-07-14,33.3668803,126.76875699
18,41.76,AF18,538.98,2024-07-14,33.3668803,126.76875699
19,27.36,AF18,538.98,2024-07-14,33.3668803,126.76875699
2,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
20,0.96,AF18,538.98,2024-07-14,33.3668803,126.76875699
21,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
22,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
23,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
24,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
3,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
4,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
5,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
6,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
7,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
8,0,AF18,538.98,2024-07-14,33.3668803,126.76875699
10,4.8,AF18,538.98,2024-07-14,33.3668803,126.76875699
1,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
9,68.64,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
11,106.08,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
12,214.08,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
13,281.76,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
14,283.68,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
15,196.32,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
16,224.16,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
17,46.08,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
18,52.8,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
19,10.56,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
2,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
20,1.92,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
21,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
22,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
23,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
24,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
3,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
4,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
5,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
6,0,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
7,4.8,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
8,31.68,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
10,73.92,AF16,649.74,2024-07-14,33.4119129001,126.3065936846
1,0,AA38,999,2024-07-14,33.341202,126.69891
9,4.32,AA38,999,2024-07-14,33.341202,126.69891
11,45.36,AA38,999,2024-07-14,33.341202,126.69891
12,105.84,AA38,999,2024-07-14,33.341202,126.69891
13,107.28,AA38,999,2024-07-14,33.341202,126.69891
14,120.96,AA38,999,2024-07-14,33.341202,126.69891
15,186.48,AA38,999,2024-07-14,33.341202,126.69891
16,295.2,AA38,999,2024-07-14,33.341202,126.69891
17,117.36,AA38,999,2024-07-14,33.341202,126.69891
18,56.16,AA38,999,2024-07-14,33.341202,126.69891
19,47.52,AA38,999,2024-07-14,33.341202,126.69891
2,0,AA38,999,2024-07-14,33.341202,126.69891
20,2.16,AA38,999,2024-07-14,33.341202,126.69891
21,0,AA38,999,2024-07-14,33.341202,126.69891
22,0,AA38,999,2024-07-14,33.341202,126.69891
23,0,AA38,999,2024-07-14,33.341202,126.69891
24,0,AA38,999,2024-07-14,33.341202,126.69891
3,0,AA38,999,2024-07-14,33.341202,126.69891
4,0,AA38,999,2024-07-14,33.341202,126.69891
5,0,AA38,999,2024-07-14,33.341202,126.69891
6,0,AA38,999,2024-07-14,33.341202,126.69891
7,0,AA38,999,2024-07-14,33.341202,126.69891
8,0.72,AA38,999,2024-07-14,33.341202,126.69891
10,18,AA38,999,2024-07-14,33.341202,126.69891
1,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
9,69.12,AF14,659.1,2024-07-14,33.4121618,126.3075306346
11,108.96,AF14,659.1,2024-07-14,33.4121618,126.3075306346
12,214.56,AF14,659.1,2024-07-14,33.4121618,126.3075306346
13,288,AF14,659.1,2024-07-14,33.4121618,126.3075306346
14,290.4,AF14,659.1,2024-07-14,33.4121618,126.3075306346
15,200.16,AF14,659.1,2024-07-14,33.4121618,126.3075306346
16,230.88,AF14,659.1,2024-07-14,33.4121618,126.3075306346
17,48,AF14,659.1,2024-07-14,33.4121618,126.3075306346
18,55.2,AF14,659.1,2024-07-14,33.4121618,126.3075306346
19,11.04,AF14,659.1,2024-07-14,33.4121618,126.3075306346
2,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
20,2.4,AF14,659.1,2024-07-14,33.4121618,126.3075306346
21,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
22,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
23,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
24,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
3,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
4,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
5,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
6,0,AF14,659.1,2024-07-14,33.4121618,126.3075306346
7,4.8,AF14,659.1,2024-07-14,33.4121618,126.3075306346
8,32.16,AF14,659.1,2024-07-14,33.4121618,126.3075306346
10,74.4,AF14,659.1,2024-07-14,33.4121618,126.3075306346
1,0,AA40,938.25,2024-07-14,33.340259,126.689682
9,2.88,AA40,938.25,2024-07-14,33.340259,126.689682
11,52.56,AA40,938.25,2024-07-14,33.340259,126.689682
12,99.36,AA40,938.25,2024-07-14,33.340259,126.689682
13,83.52,AA40,938.25,2024-07-14,33.340259,126.689682
14,121.68,AA40,938.25,2024-07-14,33.340259,126.689682
15,168.48,AA40,938.25,2024-07-14,33.340259,126.689682
16,313.2,AA40,938.25,2024-07-14,33.340259,126.689682
17,112.32,AA40,938.25,2024-07-14,33.340259,126.689682
18,49.68,AA40,938.25,2024-07-14,33.340259,126.689682
19,38.16,AA40,938.25,2024-07-14,33.340259,126.689682
2,0,AA40,938.25,2024-07-14,33.340259,126.689682
20,2.16,AA40,938.25,2024-07-14,33.340259,126.689682
21,0,AA40,938.25,2024-07-14,33.340259,126.689682
22,0,AA40,938.25,2024-07-14,33.340259,126.689682
23,0,AA40,938.25,2024-07-14,33.340259,126.689682
24,0,AA40,938.25,2024-07-14,33.340259,126.689682
3,0,AA40,938.25,2024-07-14,33.340259,126.689682
4,0,AA40,938.25,2024-07-14,33.340259,126.689682
5,0,AA40,938.25,2024-07-14,33.340259,126.689682
6,0,AA40,938.25,2024-07-14,33.340259,126.689682
7,0.72,AA40,938.25,2024-07-14,33.340259,126.689682
8,0.72,AA40,938.25,2024-07-14,33.340259,126.689682
10,19.44,AA40,938.25,2024-07-14,33.340259,126.689682
1,0,AF15,709.02,2024-07-14,33.340259,126.689682
9,1.92,AF15,709.02,2024-07-14,33.340259,126.689682
11,39.36,AF15,709.02,2024-07-14,33.340259,126.689682
12,80.16,AF15,709.02,2024-07-14,33.340259,126.689682
13,64.8,AF15,709.02,2024-07-14,33.340259,126.689682
14,100.32,AF15,709.02,2024-07-14,33.340259,126.689682
15,130.08,AF15,709.02,2024-07-14,33.340259,126.689682
16,239.52,AF15,709.02,2024-07-14,33.340259,126.689682
17,86.88,AF15,709.02,2024-07-14,33.340259,126.689682
18,38.4,AF15,709.02,2024-07-14,33.340259,126.689682
