genHour,generationPerHour,kpxGenid,reservedCapacity,tradeDay,lat,lon
17,150.24,AF15,709.02,2024-07-12,33.340259,126.689682
18,104.64,AF15,709.02,2024-07-12,33.340259,126.689682
19,44.16,AF15,709.02,2024-07-12,33.340259,126.689682
2,0,AF15,709.02,2024-07-12,33.340259,126.689682
20,9.12,AF15,709.02,2024-07-12,33.340259,126.689682
21,0,AF15,709.02,2024-07-12,33.340259,126.689682
22,0,AF15,709.02,2024-07-12,33.340259,126.689682
23,0,AF15,709.02,2024-07-12,33.340259,126.689682
24,0,AF15,709.02,2024-07-12,33.340259,126.689682
3,0,AF15,709.02,2024-07-12,33.340259,126.689682
4,0,AF15,709.02,2024-07-12,33.340259,126.689682
5,0,AF15,709.02,2024-07-12,33.340259,126.689682
6,0.48,AF15,709.02,2024-07-12,33.340259,126.689682
7,31.68,AF15,709.02,2024-07-12,33.340259,126.689682
8,96.48,AF15,709.02,2024-07-12,33.340259,126.689682
10,328.8,AF15,709.02,2024-07-12,33.340259,126.689682
1,0,ABFB,998.4,2024-07-12,36.06881,129.26325
9,327.6,ABFB,998.4,2024-07-12,36.06881,129.26325
11,608.4,ABFB,998.4,2024-07-12,36.06881,129.26325
12,595.44,ABFB,998.4,2024-07-12,36.06881,129.26325
13,509.76,ABFB,998.4,2024-07-12,36.06881,129.26325
14,726.48,ABFB,998.4,2024-07-12,36.06881,129.26325
15,673.2,ABFB,998.4,2024-07-12,36.06881,129.26325
16,561.6,ABFB,998.4,2024-07-12,36.06881,129.26325
17,411.12,ABFB,998.4,2024-07-12,36.06881,129.26325
18,244.08,ABFB,998.4,2024-07-12,36.06881,129.26325
19,86.4,ABFB,998.4,2024-07-12,36.06881,129.26325
2,0,ABFB,998.4,2024-07-12,36.06881,129.26325
20,7.92,ABFB,998.4,2024-07-12,36.06881,129.26325
21,0,ABFB,998.4,2024-07-12,36.06881,129.26325
22,0,ABFB,998.4,2024-07-12,36.06881,129.26325
23,0,ABFB,998.4,2024-07-12,36.06881,129.26325
24,0,ABFB,998.4,2024-07-12,36.06881,129.26325
3,0,ABFB,998.4,2024-07-12,36.06881,129.26325
4,0,ABFB,998.4,2024-07-12,36.06881,129.26325
5,0,ABFB,998.4,2024-07-12,36.06881,129.26325
6,5.04,ABFB,998.4,2024-07-12,36.06881,129.26325
7,47.52,ABFB,998.4,2024-07-12,36.06881,129.26325
8,146.16,ABFB,998.4,2024-07-12,36.06881,129.26325
10,486.72,ABFB,998.4,2024-07-12,36.06881,129.26325
1,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
9,304.56,ABFC,982.8,2024-07-12,35.946123861,129.27027441
11,417.6,ABFC,982.8,2024-07-12,35.946123861,129.27027441
12,397.44,ABFC,982.8,2024-07-12,35.946123861,129.27027441
13,550.08,ABFC,982.8,2024-07-12,35.946123861,129.27027441
14,622.08,ABFC,982.8,2024-07-12,35.946123861,129.27027441
15,578.16,ABFC,982.8,2024-07-12,35.946123861,129.27027441
16,471.6,ABFC,982.8,2024-07-12,35.946123861,129.27027441
17,329.04,ABFC,982.8,2024-07-12,35.946123861,129.27027441
18,150.48,ABFC,982.8,2024-07-12,35.946123861,129.27027441
19,51.84,ABFC,982.8,2024-07-12,35.946123861,129.27027441
2,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
20,1.44,ABFC,982.8,2024-07-12,35.946123861,129.27027441
21,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
22,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
23,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
24,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
3,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
4,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
5,0,ABFC,982.8,2024-07-12,35.946123861,129.27027441
6,2.88,ABFC,982.8,2024-07-12,35.946123861,129.27027441
7,61.92,ABFC,982.8,2024-07-12,35.946123861,129.27027441
8,194.4,ABFC,982.8,2024-07-12,35.946123861,129.27027441
10,419.76,ABFC,982.8,2024-07-12,35.946123861,129.27027441
1,0,1747,629,2024-07-12,36.75268,128.42667
9,123.84,1747,629,2024-07-12,36.75268,128.42667
11,385.92,1747,629,2024-07-12,36.75268,128.42667
12,418.32,1747,629,2024-07-12,36.75268,128.42667
13,419.76,1747,629,2024-07-12,36.75268,128.42667
14,388.08,1747,629,2024-07-12,36.75268,128.42667
15,331.92,1747,629,2024-07-12,36.75268,128.42667
16,254.88,1747,629,2024-07-12,36.75268,128.42667
17,166.32,1747,629,2024-07-12,36.75268,128.42667
18,79.92,1747,629,2024-07-12,36.75268,128.42667
19,23.04,1747,629,2024-07-12,36.75268,128.42667
2,0,1747,629,2024-07-12,36.75268,128.42667
20,0,1747,629,2024-07-12,36.75268,128.42667
21,0,1747,629,2024-07-12,36.75268,128.42667
22,0,1747,629,2024-07-12,36.75268,128.42667
23,0,1747,629,2024-07-12,36.75268,128.42667
24,0,1747,629,2024-07-12,36.75268,128.42667
3,0,1747,629,2024-07-12,36.75268,128.42667
4,0,1747,629,2024-07-12,36.75268,128.42667
5,0,1747,629,2024-07-12,36.75268,128.42667
6,6.48,1747,629,2024-07-12,36.75268,128.42667
7,47.52,1747,629,2024-07-12,36.75268,128.42667
8,89.28,1747,629,2024-07-12,36.75268,128.42667
10,231.84,1747,629,2024-07-12,36.75268,128.42667
1,0,A149,538.74,2024-07-12,35.4136,128.87875
9,77.568,A149,538.74,2024-07-12,35.4136,128.87875
11,336.192,A149,538.74,2024-07-12,35.4136,128.87875
12,366.768,A149,538.74,2024-07-12,35.4136,128.87875
13,382.56,A149,538.74,2024-07-12,35.4136,128.87875
14,301.056,A149,538.74,2024-07-12,35.4136,128.87875
15,343.104,A149,538.74,2024-07-12,35.4136,128.87875
16,144.528,A149,538.74,2024-07-12,35.4136,128.87875
17,138.768,A149,538.74,2024-07-12,35.4136,128.87875
18,89.52,A149,538.74,2024-07-12,35.4136,128.87875
19,24.144,A149,538.74,2024-07-12,35.4136,128.87875
2,0,A149,538.74,2024-07-12,35.4136,128.87875
20,0,A149,538.74,2024-07-12,35.4136,128.87875
21,0,A149,538.74,2024-07-12,35.4136,128.87875
22,0,A149,538.74,2024-07-12,35.4136,128.87875
23,0,A149,538.74,2024-07-12,35.4136,128.87875
24,0,A149,538.74,2024-07-12,35.4136,128.87875
3,0,A149,538.74,2024-07-12,35.4136,128.87875
4,0,A149,538.74,2024-07-12,35.4136,128.87875
5,0,A149,538.74,2024-07-12,35.4136,128.87875
6,0,A149,538.74,2024-07-12,35.4136,128.87875
7,5.616,A149,538.74,2024-07-12,35.4136,128.87875
8,36.048,A149,538.74,2024-07-12,35.4136,128.87875
10,191.424,A149,538.74,2024-07-12,35.4136,128.87875
1,0,7696,2233.8,2024-07-12,35.4136,128.87875
9,368.1,7696,2233.8,2024-07-12,35.4136,128.87875
11,1375.2,7696,2233.8,2024-07-12,35.4136,128.87875
12,1500.3,7696,2233.8,2024-07-12,35.4136,128.87875
13,1568.7,7696,2233.8,2024-07-12,35.4136,128.87875
14,1370.34,7696,2233.8,2024-07-12,35.4136,128.87875
15,1369.44,7696,2233.8,2024-07-12,35.4136,128.87875
16,760.68,7696,2233.8,2024-07-12,35.4136,128.87875
17,576.18,7696,2233.8,2024-07-12,35.4136,128.87875
18,372.96,7696,2233.8,2024-07-12,35.4136,128.87875
19,100.26,7696,2233.8,2024-07-12,35.4136,128.87875
2,0,7696,2233.8,2024-07-12,35.4136,128.87875
20,0,7696,2233.8,2024-07-12,35.4136,128.87875
21,0,7696,2233.8,2024-07-12,35.4136,128.87875
22,0,7696,2233.8,2024-07-12,35.4136,128.87875
23,0,7696,2233.8,2024-07-12,35.4136,128.87875
24,0,7696,2233.8,2024-07-12,35.4136,128.87875
3,0,7696,2233.8,2024-07-12,35.4136,128.87875
4,0,7696,2233.8,2024-07-12,35.4136,128.87875
5,0,7696,2233.8,2024-07-12,35.4136,128.87875
6,0,7696,2233.8,2024-07-12,35.4136,128.87875
7,18.18,7696,2233.8,2024-07-12,35.4136,128.87875
8,159.12,7696,2233.8,2024-07-12,35.4136,128.87875
10,809.64,7696,2233.8,2024-07-12,35.4136,128.87875
1,0,AS22,1296.36,2024-07-12,35.794655,129.390695
9,508.139,AS22,1296.36,2024-07-12,35.794655,129.390695
11,826.328,AS22,1296.36,2024-07-12,35.794655,129.390695
12,861.04,AS22,1296.36,2024-07-12,35.794655,129.390695
13,876.467,AS22,1296.36,2024-07-12,35.794655,129.390695
14,841.756,AS22,1296.36,2024-07-12,35.794655,129.390695
15,767.512,AS22,1296.36,2024-07-12,35.794655,129.390695
16,646.985,AS22,1296.36,2024-07-12,35.794655,129.390695
17,471.499,AS22,1296.36,2024-07-12,35.794655,129.390695
18,270.943,AS22,1296.36,2024-07-12,35.794655,129.390695
19,105.099,AS22,1296.36,2024-07-12,35.794655,129.390695
2,0,AS22,1296.36,2024-07-12,35.794655,129.390695
20,7.714,AS22,1296.36,2024-07-12,35.794655,129.390695
21,0,AS22,1296.36,2024-07-12,35.794655,129.390695
22,0,AS22,1296.36,2024-07-12,35.794655,129.390695
23,0,AS22,1296.36,2024-07-12,35.794655,129.390695
24,0,AS22,1296.36,2024-07-12,35.794655,129.390695
3,0,AS22,1296.36,2024-07-12,35.794655,129.390695
4,0,AS22,1296.36,2024-07-12,35.794655,129.390695
5,0,AS22,1296.36,2024-07-12,35.794655,129.390695
6,5.785,AS22,1296.36,2024-07-12,35.794655,129.390695
7,98.349,AS22,1296.36,2024-07-12,35.794655,129.390695
8,293.12,AS22,1296.36,2024-07-12,35.794655,129.390695
10,621.916,AS22,1296.36,2024-07-12,35.794655,129.390695
1,0,6515,998.64,2024-07-12,34.78399,127.15371
9,92.88,6515,998.64,2024-07-12,34.78399,127.15371
11,94.32,6515,998.64,2024-07-12,34.78399,127.15371
12,92.16,6515,998.64,2024-07-12,34.78399,127.15371
13,90,6515,998.64,2024-07-12,34.78399,127.15371
14,90.72,6515,998.64,2024-07-12,34.78399,127.15371
15,505.44,6515,998.64,2024-07-12,34.78399,127.15371
16,229.68,6515,998.64,2024-07-12,34.78399,127.15371
17,298.08,6515,998.64,2024-07-12,34.78399,127.15371
18,123.84,6515,998.64,2024-07-12,34.78399,127.15371
19,622.08,6515,998.64,2024-07-12,34.78399,127.15371
2,0,6515,998.64,2024-07-12,34.78399,127.15371
20,583.2,6515,998.64,2024-07-12,34.78399,127.15371
21,578.16,6515,998.64,2024-07-12,34.78399,127.15371
22,428.4,6515,998.64,2024-07-12,34.78399,127.15371
23,0,6515,998.64,2024-07-12,34.78399,127.15371
24,0,6515,998.64,2024-07-12,34.78399,127.15371
3,0,6515,998.64,2024-07-12,34.78399,127.15371
4,0,6515,998.64,2024-07-12,34.78399,127.15371
5,0,6515,998.64,2024-07-12,34.78399,127.15371
6,0,6515,998.64,2024-07-12,34.78399,127.15371
7,9.36,6515,998.64,2024-07-12,34.78399,127.15371
8,90.72,6515,998.64,2024-07-12,34.78399,127.15371
10,92.16,6515,998.64,2024-07-12,34.78399,127.15371
1,0,6514,992.34,2024-07-12,34.78399,127.15371
9,83.52,6514,992.34,2024-07-12,34.78399,127.15371
11,89.28,6514,992.34,2024-07-12,34.78399,127.15371
12,78.48,6514,992.34,2024-07-12,34.78399,127.15371
13,72.72,6514,992.34,2024-07-12,34.78399,127.15371
14,73.44,6514,992.34,2024-07-12,34.78399,127.15371
15,298.8,6514,992.34,2024-07-12,34.78399,127.15371
16,199.44,6514,992.34,2024-07-12,34.78399,127.15371
17,228.24,6514,992.34,2024-07-12,34.78399,127.15371
18,81.36,6514,992.34,2024-07-12,34.78399,127.15371
19,635.76,6514,992.34,2024-07-12,34.78399,127.15371
2,0,6514,992.34,2024-07-12,34.78399,127.15371
20,599.76,6514,992.34,2024-07-12,34.78399,127.15371
21,596.16,6514,992.34,2024-07-12,34.78399,127.15371
22,347.76,6514,992.34,2024-07-12,34.78399,127.15371
23,0,6514,992.34,2024-07-12,34.78399,127.15371
24,0,6514,992.34,2024-07-12,34.78399,127.15371
3,0,6514,992.34,2024-07-12,34.78399,127.15371
4,0,6514,992.34,2024-07-12,34.78399,127.15371
5,0,6514,992.34,2024-07-12,34.78399,127.15371
6,0,6514,992.34,2024-07-12,34.78399,127.15371
7,7.92,6514,992.34,2024-07-12,34.78399,127.15371
8,90,6514,992.34,2024-07-12,34.78399,127.15371
10,84.24,6514,992.34,2024-07-12,34.78399,127.15371
1,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
9,692.183,AN48,1708.8,2024-07-12,35.3260742,129.2867124
11,1189.836,AN48,1708.8,2024-07-12,35.3260742,129.2867124
12,1296.381,AN48,1708.8,2024-07-12,35.3260742,129.2867124
13,1340.132,AN48,1708.8,2024-07-12,35.3260742,129.2867124
14,1286.859,AN48,1708.8,2024-07-12,35.3260742,129.2867124
15,1145.844,AN48,1708.8,2024-07-12,35.3260742,129.2867124
16,903.224,AN48,1708.8,2024-07-12,35.3260742,129.2867124
17,623.483,AN48,1708.8,2024-07-12,35.3260742,129.2867124
18,313.007,AN48,1708.8,2024-07-12,35.3260742,129.2867124
19,83.525,AN48,1708.8,2024-07-12,35.3260742,129.2867124
2,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
20,1.687,AN48,1708.8,2024-07-12,35.3260742,129.2867124
21,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
22,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
23,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
24,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
3,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
4,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
5,0,AN48,1708.8,2024-07-12,35.3260742,129.2867124
6,3.013,AN48,1708.8,2024-07-12,35.3260742,129.2867124
7,111.005,AN48,1708.8,2024-07-12,35.3260742,129.2867124
8,368.449,AN48,1708.8,2024-07-12,35.3260742,129.2867124
10,986.146,AN48,1708.8,2024-07-12,35.3260742,129.2867124
1,0,AN25,1485.99,2024-07-12,35.40872,126.41619
9,132.579,AN25,1485.99,2024-07-12,35.40872,126.41619
11,473.668,AN25,1485.99,2024-07-12,35.40872,126.41619
12,482.105,AN25,1485.99,2024-07-12,35.40872,126.41619
13,539.958,AN25,1485.99,2024-07-12,35.40872,126.41619
14,566.474,AN25,1485.99,2024-07-12,35.40872,126.41619
15,960.595,AN25,1485.99,2024-07-12,35.40872,126.41619
16,801.5,AN25,1485.99,2024-07-12,35.40872,126.41619
17,533.932,AN25,1485.99,2024-07-12,35.40872,126.41619
18,296.495,AN25,1485.99,2024-07-12,35.40872,126.41619
19,56.647,AN25,1485.99,2024-07-12,35.40872,126.41619
2,0,AN25,1485.99,2024-07-12,35.40872,126.41619
20,1.205,AN25,1485.99,2024-07-12,35.40872,126.41619
21,0,AN25,1485.99,2024-07-12,35.40872,126.41619
22,0,AN25,1485.99,2024-07-12,35.40872,126.41619
23,0,AN25,1485.99,2024-07-12,35.40872,126.41619
24,0,AN25,1485.99,2024-07-12,35.40872,126.41619
3,0,AN25,1485.99,2024-07-12,35.40872,126.41619
4,0,AN25,1485.99,2024-07-12,35.40872,126.41619
5,0,AN25,1485.99,2024-07-12,35.40872,126.41619
6,0,AN25,1485.99,2024-07-12,35.40872,126.41619
7,32.542,AN25,1485.99,2024-07-12,35.40872,126.41619
8,53.032,AN25,1485.99,2024-07-12,35.40872,126.41619
10,385.684,AN25,1485.99,2024-07-12,35.40872,126.41619
1,0,AK61,2243.52,2024-07-12,35.40872,126.41619
9,310.958,AK61,2243.52,2024-07-12,35.40872,126.41619
11,560.447,AK61,2243.52,2024-07-12,35.40872,126.41619
12,587.566,AK61,2243.52,2024-07-12,35.40872,126.41619
13,753.892,AK61,2243.52,2024-07-12,35.40872,126.41619
14,934.682,AK61,2243.52,2024-07-12,35.40872,126.41619
15,1477.05,AK61,2243.52,2024-07-12,35.40872,126.41619
16,1198.634,AK61,2243.52,2024-07-12,35.40872,126.41619
17,800.897,AK61,2243.52,2024-07-12,35.40872,126.41619
18,433.895,AK61,2243.52,2024-07-12,35.40872,126.41619
19,72.316,AK61,2243.52,2024-07-12,35.40872,126.41619
2,0,AK61,2243.52,2024-07-12,35.40872,126.41619
20,1.808,AK61,2243.52,2024-07-12,35.40872,126.41619
21,0,AK61,2243.52,2024-07-12,35.40872,126.41619
22,0,AK61,2243.52,2024-07-12,35.40872,126.41619
23,0,AK61,2243.52,2024-07-12,35.40872,126.41619
24,0,AK61,2243.52,2024-07-12,35.40872,126.41619
3,0,AK61,2243.52,2024-07-12,35.40872,126.41619
4,0,AK61,2243.52,2024-07-12,35.40872,126.41619
5,0,AK61,2243.52,2024-07-12,35.40872,126.41619
6,0,AK61,2243.52,2024-07-12,35.40872,126.41619
7,52.429,AK61,2243.52,2024-07-12,35.40872,126.41619
8,126.553,AK61,2243.52,2024-07-12,35.40872,126.41619
10,388.697,AK61,2243.52,2024-07-12,35.40872,126.41619
1,0,AH00,3686.76,2024-07-12,35.40872,126.41619
9,257.926,AH00,3686.76,2024-07-12,35.40872,126.41619
11,1137.768,AH00,3686.76,2024-07-12,35.40872,126.41619
12,1181.158,AH00,3686.76,2024-07-12,35.40872,126.41619
13,1219.726,AH00,3686.76,2024-07-12,35.40872,126.41619
14,1347.484,AH00,3686.76,2024-07-12,35.40872,126.41619
15,2357.495,AH00,3686.76,2024-07-12,35.40872,126.41619
16,1911.547,AH00,3686.76,2024-07-12,35.40872,126.41619
17,1275.168,AH00,3686.76,2024-07-12,35.40872,126.41619
18,699.053,AH00,3686.76,2024-07-12,35.40872,126.41619
19,113.295,AH00,3686.76,2024-07-12,35.40872,126.41619
2,0,AH00,3686.76,2024-07-12,35.40872,126.41619
20,2.411,AH00,3686.76,2024-07-12,35.40872,126.41619
21,0,AH00,3686.76,2024-07-12,35.40872,126.41619
22,0,AH00,3686.76,2024-07-12,35.40872,126.41619
23,0,AH00,3686.76,2024-07-12,35.40872,126.41619
24,0,AH00,3686.76,2024-07-12,35.40872,126.41619
3,0,AH00,3686.76,2024-07-12,35.40872,126.41619
4,0,AH00,3686.76,2024-07-12,35.40872,126.41619
5,0,AH00,3686.76,2024-07-12,35.40872,126.41619
6,2.411,AH00,3686.76,2024-07-12,35.40872,126.41619
7,67.495,AH00,3686.76,2024-07-12,35.40872,126.41619
8,103.653,AH00,3686.76,2024-07-12,35.40872,126.41619
10,872.611,AH00,3686.76,2024-07-12,35.40872,126.41619
1,0,1738,10947,2024-07-12,35.40872,126.41619
9,1171.2,1738,10947,2024-07-12,35.40872,126.41619
11,2908.8,1738,10947,2024-07-12,35.40872,126.41619
12,3264,1738,10947,2024-07-12,35.40872,126.41619
13,3868.8,1738,10947,2024-07-12,35.40872,126.41619
14,4041.6,1738,10947,2024-07-12,35.40872,126.41619
15,7075.2,1738,10947,2024-07-12,35.40872,126.41619
16,5798.4,1738,10947,2024-07-12,35.40872,126.41619
17,4041.6,1738,10947,2024-07-12,35.40872,126.41619
18,2313.6,1738,10947,2024-07-12,35.40872,126.41619
19,489.6,1738,10947,2024-07-12,35.40872,126.41619
2,0,1738,10947,2024-07-12,35.40872,126.41619
20,38.4,1738,10947,2024-07-12,35.40872,126.41619
21,0,1738,10947,2024-07-12,35.40872,126.41619
22,0,1738,10947,2024-07-12,35.40872,126.41619
23,0,1738,10947,2024-07-12,35.40872,126.41619
24,0,1738,10947,2024-07-12,35.40872,126.41619
3,0,1738,10947,2024-07-12,35.40872,126.41619
4,0,1738,10947,2024-07-12,35.40872,126.41619
5,0,1738,10947,2024-07-12,35.40872,126.41619
6,0,1738,10947,2024-07-12,35.40872,126.41619
7,240,1738,10947,2024-07-12,35.40872,126.41619
8,518.4,1738,10947,2024-07-12,35.40872,126.41619
10,2534.4,1738,10947,2024-07-12,35.40872,126.41619
1,0,9812,1750,2024-07-12,35.40872,126.41619
9,114.12,9812,1750,2024-07-12,35.40872,126.41619
11,481.44,9812,1750,2024-07-12,35.40872,126.41619
12,548.4,9812,1750,2024-07-12,35.40872,126.41619
13,574.68,9812,1750,2024-07-12,35.40872,126.41619
14,563.4,9812,1750,2024-07-12,35.40872,126.41619
15,1077.84,9812,1750,2024-07-12,35.40872,126.41619
16,902.64,9812,1750,2024-07-12,35.40872,126.41619
17,611.52,9812,1750,2024-07-12,35.40872,126.41619
18,345.84,9812,1750,2024-07-12,35.40872,126.41619
19,58.8,9812,1750,2024-07-12,35.40872,126.41619
2,0,9812,1750,2024-07-12,35.40872,126.41619
20,2.16,9812,1750,2024-07-12,35.40872,126.41619
21,0,9812,1750,2024-07-12,35.40872,126.41619
22,0,9812,1750,2024-07-12,35.40872,126.41619
23,0,9812,1750,2024-07-12,35.40872,126.41619
24,0,9812,1750,2024-07-12,35.40872,126.41619
3,0,9812,1750,2024-07-12,35.40872,126.41619
4,0,9812,1750,2024-07-12,35.40872,126.41619
5,0,9812,1750,2024-07-12,35.40872,126.41619
6,0.12,9812,1750,2024-07-12,35.40872,126.41619
7,27,9812,1750,2024-07-12,35.40872,126.41619
8,52.68,9812,1750,2024-07-12,35.40872,126.41619
10,412.56,9812,1750,2024-07-12,35.40872,126.41619
1,0,9811,1250,2024-07-12,35.40872,126.41619
9,148.416,9811,1250,2024-07-12,35.40872,126.41619
11,267.744,9811,1250,2024-07-12,35.40872,126.41619
12,313.728,9811,1250,2024-07-12,35.40872,126.41619
13,390.432,9811,1250,2024-07-12,35.40872,126.41619
14,474.816,9811,1250,2024-07-12,35.40872,126.41619
15,790.176,9811,1250,2024-07-12,35.40872,126.41619
16,644.448,9811,1250,2024-07-12,35.40872,126.41619
17,436.608,9811,1250,2024-07-12,35.40872,126.41619
18,244.608,9811,1250,2024-07-12,35.40872,126.41619
19,42.528,9811,1250,2024-07-12,35.40872,126.41619
2,0,9811,1250,2024-07-12,35.40872,126.41619
20,1.632,9811,1250,2024-07-12,35.40872,126.41619
21,0,9811,1250,2024-07-12,35.40872,126.41619
22,0,9811,1250,2024-07-12,35.40872,126.41619
23,0,9811,1250,2024-07-12,35.40872,126.41619
24,0,9811,1250,2024-07-12,35.40872,126.41619
3,0,9811,1250,2024-07-12,35.40872,126.41619
4,0,9811,1250,2024-07-12,35.40872,126.41619
5,0,9811,1250,2024-07-12,35.40872,126.41619
6,0.288,9811,1250,2024-07-12,35.40872,126.41619
7,24.384,9811,1250,2024-07-12,35.40872,126.41619
8,70.176,9811,1250,2024-07-12,35.40872,126.41619
10,195.84,9811,1250,2024-07-12,35.40872,126.41619
1,0,1425,1386,2024-07-12,36.75268,128.42667
9,144,1425,1386,2024-07-12,36.75268,128.42667
11,708,1425,1386,2024-07-12,36.75268,128.42667
12,766.8,1425,1386,2024-07-12,36.75268,128.42667
13,754.8,1425,1386,2024-07-12,36.75268,128.42667
14,685.2,1425,1386,2024-07-12,36.75268,128.42667
15,573.6,1425,1386,2024-07-12,36.75268,128.42667
16,420,1425,1386,2024-07-12,36.75268,128.42667
17,260.4,1425,1386,2024-07-12,36.75268,128.42667
18,126,1425,1386,2024-07-12,36.75268,128.42667
19,44.4,1425,1386,2024-07-12,36.75268,128.42667
2,0,1425,1386,2024-07-12,36.75268,128.42667
20,2.4,1425,1386,2024-07-12,36.75268,128.42667
21,0,1425,1386,2024-07-12,36.75268,128.42667
22,0,1425,1386,2024-07-12,36.75268,128.42667
23,0,1425,1386,2024-07-12,36.75268,128.42667
24,0,1425,1386,2024-07-12,36.75268,128.42667
3,0,1425,1386,2024-07-12,36.75268,128.42667
4,0,1425,1386,2024-07-12,36.75268,128.42667
5,0,1425,1386,2024-07-12,36.75268,128.42667
6,1.2,1425,1386,2024-07-12,36.75268,128.42667
7,45.6,1425,1386,2024-07-12,36.75268,128.42667
8,82.8,1425,1386,2024-07-12,36.75268,128.42667
10,265.2,1425,1386,2024-07-12,36.75268,128.42667
1,0,BF04,999.6,2024-07-12,35.572294,129.378009
9,426.96,BF04,999.6,2024-07-12,35.572294,129.378009
11,388.8,BF04,999.6,2024-07-12,35.572294,129.378009
12,713.52,BF04,999.6,2024-07-12,35.572294,129.378009
13,691.2,BF04,999.6,2024-07-12,35.572294,129.378009
14,717.84,BF04,999.6,2024-07-12,35.572294,129.378009
15,612,BF04,999.6,2024-07-12,35.572294,129.378009
16,532.08,BF04,999.6,2024-07-12,35.572294,129.378009
17,395.28,BF04,999.6,2024-07-12,35.572294,129.378009
18,232.56,BF04,999.6,2024-07-12,35.572294,129.378009
19,72.72,BF04,999.6,2024-07-12,35.572294,129.378009
2,0,BF04,999.6,2024-07-12,35.572294,129.378009
20,2.88,BF04,999.6,2024-07-12,35.572294,129.378009
21,0,BF04,999.6,2024-07-12,35.572294,129.378009
22,0,BF04,999.6,2024-07-12,35.572294,129.378009
23,0,BF04,999.6,2024-07-12,35.572294,129.378009
24,0,BF04,999.6,2024-07-12,35.572294,129.378009
3,0,BF04,999.6,2024-07-12,35.572294,129.378009
4,0,BF04,999.6,2024-07-12,35.572294,129.378009
5,0,BF04,999.6,2024-07-12,35.572294,129.378009
6,9.36,BF04,999.6,2024-07-12,35.572294,129.378009
7,106.56,BF04,999.6,2024-07-12,35.572294,129.378009
8,267.84,BF04,999.6,2024-07-12,35.572294,129.378009
10,553.68,BF04,999.6,2024-07-12,35.572294,129.378009
1,0,BD83,2992.48,2024-07-12,35.487706,129.322415
9,1005.189,BD83,2992.48,2024-07-12,35.487706,129.322415
11,1149.821,BD83,2992.48,2024-07-12,35.487706,129.322415
12,2138.137,BD83,2992.48,2024-07-12,35.487706,129.322415
13,2311.695,BD83,2992.48,2024-07-12,35.487706,129.322415
14,2239.379,BD83,2992.48,2024-07-12,35.487706,129.322415
15,2017.611,BD83,2992.48,2024-07-12,35.487706,129.322415
16,1660.853,BD83,2992.48,2024-07-12,35.487706,129.322415
17,1190.8,BD83,2992.48,2024-07-12,35.487706,129.322415
18,672.537,BD83,2992.48,2024-07-12,35.487706,129.322415
19,231.411,BD83,2992.48,2024-07-12,35.487706,129.322415
2,0,BD83,2992.48,2024-07-12,35.487706,129.322415
20,14.463,BD83,2992.48,2024-07-12,35.487706,129.322415
21,0,BD83,2992.48,2024-07-12,35.487706,129.322415
22,0,BD83,2992.48,2024-07-12,35.487706,129.322415
23,0,BD83,2992.48,2024-07-12,35.487706,129.322415
24,0,BD83,2992.48,2024-07-12,35.487706,129.322415
3,0,BD83,2992.48,2024-07-12,35.487706,129.322415
4,0,BD83,2992.48,2024-07-12,35.487706,129.322415
5,0,BD83,2992.48,2024-07-12,35.487706,129.322415
6,26.516,BD83,2992.48,2024-07-12,35.487706,129.322415
7,202.484,BD83,2992.48,2024-07-12,35.487706,129.322415
8,595.4,BD83,2992.48,2024-07-12,35.487706,129.322415
10,1034.116,BD83,2992.48,2024-07-12,35.487706,129.322415
1,0,BD44,3024,2024-07-12,35.260946,127.769315
9,914.795,BD44,3024,2024-07-12,35.260946,127.769315
11,1455.235,BD44,3024,2024-07-12,35.260946,127.769315
12,1705.688,BD44,3024,2024-07-12,35.260946,127.769315
13,1719.187,BD44,3024,2024-07-12,35.260946,127.769315
14,1522.247,BD44,3024,2024-07-12,35.260946,127.769315
15,1597.456,BD44,3024,2024-07-12,35.260946,127.769315
16,765.342,BD44,3024,2024-07-12,35.260946,127.769315
17,821.748,BD44,3024,2024-07-12,35.260946,127.769315
18,366.641,BD44,3024,2024-07-12,35.260946,127.769315
19,128.481,BD44,3024,2024-07-12,35.260946,127.769315
2,0,BD44,3024,2024-07-12,35.260946,127.769315
20,9.401,BD44,3024,2024-07-12,35.260946,127.769315
21,0,BD44,3024,2024-07-12,35.260946,127.769315
22,0,BD44,3024,2024-07-12,35.260946,127.769315
