genHour,generationPerHour,kpxGenid,reservedCapacity,tradeDay,lat,lon
3,0,BD83,2992.48,2024-07-13,35.487706,129.322415
4,0,BD83,2992.48,2024-07-13,35.487706,129.322415
5,0,BD83,2992.48,2024-07-13,35.487706,129.322415
6,16.874,BD83,2992.48,2024-07-13,35.487706,129.322415
7,142.221,BD83,2992.48,2024-07-13,35.487706,129.322415
8,655.663,BD83,2992.48,2024-07-13,35.487706,129.322415
9,1120.895,BD83,2992.48,2024-07-13,35.487706,129.322415
1,0,BD83,2992.48,2024-07-13,35.487706,129.322415
10,1612.642,BD83,2992.48,2024-07-13,35.487706,129.322415
11,1933.242,BD83,2992.48,2024-07-13,35.487706,129.322415
12,1930.832,BD83,2992.48,2024-07-13,35.487706,129.322415
13,1778.968,BD83,2992.48,2024-07-13,35.487706,129.322415
14,1921.189,BD83,2992.48,2024-07-13,35.487706,129.322415
15,1026.884,BD83,2992.48,2024-07-13,35.487706,129.322415
16,624.326,BD83,2992.48,2024-07-13,35.487706,129.322415
17,621.916,BD83,2992.48,2024-07-13,35.487706,129.322415
18,571.295,BD83,2992.48,2024-07-13,35.487706,129.322415
19,195.253,BD83,2992.48,2024-07-13,35.487706,129.322415
2,0,BD83,2992.48,2024-07-13,35.487706,129.322415
22,0,BD83,2992.48,2024-07-13,35.487706,129.322415
3,0,BD44,3024,2024-07-13,35.260946,127.769315
24,0,BD44,3024,2024-07-13,35.260946,127.769315
5,0,BD44,3024,2024-07-13,35.260946,127.769315
6,7.232,BD44,3024,2024-07-13,35.260946,127.769315
7,186.093,BD44,3024,2024-07-13,35.260946,127.769315
8,611.792,BD44,3024,2024-07-13,35.260946,127.769315
9,1046.168,BD44,3024,2024-07-13,35.260946,127.769315
1,0,BD44,3024,2024-07-13,35.260946,127.769315
10,1287.944,BD44,3024,2024-07-13,35.260946,127.769315
11,1266.973,BD44,3024,2024-07-13,35.260946,127.769315
12,1032.187,BD44,3024,2024-07-13,35.260946,127.769315
13,707.489,BD44,3024,2024-07-13,35.260946,127.769315
14,625.291,BD44,3024,2024-07-13,35.260946,127.769315
15,680.009,BD44,3024,2024-07-13,35.260946,127.769315
16,723.881,BD44,3024,2024-07-13,35.260946,127.769315
17,437.511,BD44,3024,2024-07-13,35.260946,127.769315
18,206.1,BD44,3024,2024-07-13,35.260946,127.769315
19,52.791,BD44,3024,2024-07-13,35.260946,127.769315
2,0,BD44,3024,2024-07-13,35.260946,127.769315
20,0,BD44,3024,2024-07-13,35.260946,127.769315
21,0,BD44,3024,2024-07-13,35.260946,127.769315
22,0,BD44,3024,2024-07-13,35.260946,127.769315
23,0,BD44,3024,2024-07-13,35.260946,127.769315
4,0,BD44,3024,2024-07-13,35.260946,127.769315
1,0,BH95,999,2024-07-13,36.906066,127.062611
9,174.24,BH95,999,2024-07-13,36.906066,127.062611
11,529.92,BH95,999,2024-07-13,36.906066,127.062611
12,645.84,BH95,999,2024-07-13,36.906066,127.062611
13,612,BH95,999,2024-07-13,36.906066,127.062611
14,650.16,BH95,999,2024-07-13,36.906066,127.062611
15,449.28,BH95,999,2024-07-13,36.906066,127.062611
16,505.44,BH95,999,2024-07-13,36.906066,127.062611
17,374.4,BH95,999,2024-07-13,36.906066,127.062611
18,242.64,BH95,999,2024-07-13,36.906066,127.062611
19,105.12,BH95,999,2024-07-13,36.906066,127.062611
2,0,BH95,999,2024-07-13,36.906066,127.062611
20,6.48,BH95,999,2024-07-13,36.906066,127.062611
21,0,BH95,999,2024-07-13,36.906066,127.062611
22,0,BH95,999,2024-07-13,36.906066,127.062611
23,0,BH95,999,2024-07-13,36.906066,127.062611
24,0,BH95,999,2024-07-13,36.906066,127.062611
3,0,BH95,999,2024-07-13,36.906066,127.062611
4,0,BH95,999,2024-07-13,36.906066,127.062611
5,0,BH95,999,2024-07-13,36.906066,127.062611
6,3.6,BH95,999,2024-07-13,36.906066,127.062611
7,56.88,BH95,999,2024-07-13,36.906066,127.062611
8,174.24,BH95,999,2024-07-13,36.906066,127.062611
10,448.56,BH95,999,2024-07-13,36.906066,127.062611
1,0,AN69,4444.65,2024-07-13,36.40569,129.01606
9,1598.4,AN69,4444.65,2024-07-13,36.40569,129.01606
11,3063.6,AN69,4444.65,2024-07-13,36.40569,129.01606
12,3402,AN69,4444.65,2024-07-13,36.40569,129.01606
13,2847.6,AN69,4444.65,2024-07-13,36.40569,129.01606
14,2991.6,AN69,4444.65,2024-07-13,36.40569,129.01606
15,2361.6,AN69,4444.65,2024-07-13,36.40569,129.01606
16,2361.6,AN69,4444.65,2024-07-13,36.40569,129.01606
17,1724.4,AN69,4444.65,2024-07-13,36.40569,129.01606
18,932.4,AN69,4444.65,2024-07-13,36.40569,129.01606
19,378,AN69,4444.65,2024-07-13,36.40569,129.01606
2,0,AN69,4444.65,2024-07-13,36.40569,129.01606
20,32.4,AN69,4444.65,2024-07-13,36.40569,129.01606
21,0,AN69,4444.65,2024-07-13,36.40569,129.01606
22,0,AN69,4444.65,2024-07-13,36.40569,129.01606
23,0,AN69,4444.65,2024-07-13,36.40569,129.01606
24,0,AN69,4444.65,2024-07-13,36.40569,129.01606
3,0,AN69,4444.65,2024-07-13,36.40569,129.01606
4,0,AN69,4444.65,2024-07-13,36.40569,129.01606
5,0,AN69,4444.65,2024-07-13,36.40569,129.01606
6,3.6,AN69,4444.65,2024-07-13,36.40569,129.01606
7,144,AN69,4444.65,2024-07-13,36.40569,129.01606
8,439.2,AN69,4444.65,2024-07-13,36.40569,129.01606
10,2469.6,AN69,4444.65,2024-07-13,36.40569,129.01606
1,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
9,809.937,ABJI,2008.8,2024-07-13,35.720807,129.46588
11,1352.305,ABJI,2008.8,2024-07-13,35.720807,129.46588
12,1211.289,ABJI,2008.8,2024-07-13,35.720807,129.46588
13,1180.555,ABJI,2008.8,2024-07-13,35.720807,129.46588
14,1095.584,ABJI,2008.8,2024-07-13,35.720807,129.46588
15,1041.347,ABJI,2008.8,2024-07-13,35.720807,129.46588
16,582.142,ABJI,2008.8,2024-07-13,35.720807,129.46588
17,404.968,ABJI,2008.8,2024-07-13,35.720807,129.46588
18,410.392,ABJI,2008.8,2024-07-13,35.720807,129.46588
19,168.134,ABJI,2008.8,2024-07-13,35.720807,129.46588
2,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
20,10.847,ABJI,2008.8,2024-07-13,35.720807,129.46588
21,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
22,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
23,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
24,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
3,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
4,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
5,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
6,0,ABJI,2008.8,2024-07-13,35.720807,129.46588
7,65.084,ABJI,2008.8,2024-07-13,35.720807,129.46588
8,363.387,ABJI,2008.8,2024-07-13,35.720807,129.46588
10,929.258,ABJI,2008.8,2024-07-13,35.720807,129.46588
1,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
9,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
11,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
12,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
13,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
14,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
15,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
16,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
17,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
18,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
19,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
2,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
20,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
21,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
22,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
23,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
24,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
3,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
4,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
5,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
6,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
7,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
8,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
10,0,ABC5,1819.68,2024-07-13,35.717508,129.229168
1,0,BF05,840.48,2024-07-13,35.145784,128.828857
9,358.686,BF05,840.48,2024-07-13,35.145784,128.828857
11,429.556,BF05,840.48,2024-07-13,35.145784,128.828857
12,292.156,BF05,840.48,2024-07-13,35.145784,128.828857
13,327.591,BF05,840.48,2024-07-13,35.145784,128.828857
14,279.139,BF05,840.48,2024-07-13,35.145784,128.828857
15,128.722,BF05,840.48,2024-07-13,35.145784,128.828857
16,182.236,BF05,840.48,2024-07-13,35.145784,128.828857
17,140.293,BF05,840.48,2024-07-13,35.145784,128.828857
18,105.581,BF05,840.48,2024-07-13,35.145784,128.828857
19,20.972,BF05,840.48,2024-07-13,35.145784,128.828857
2,0,BF05,840.48,2024-07-13,35.145784,128.828857
20,0,BF05,840.48,2024-07-13,35.145784,128.828857
21,0,BF05,840.48,2024-07-13,35.145784,128.828857
22,0,BF05,840.48,2024-07-13,35.145784,128.828857
23,0,BF05,840.48,2024-07-13,35.145784,128.828857
24,0,BF05,840.48,2024-07-13,35.145784,128.828857
3,0,BF05,840.48,2024-07-13,35.145784,128.828857
4,0,BF05,840.48,2024-07-13,35.145784,128.828857
5,0,BF05,840.48,2024-07-13,35.145784,128.828857
6,6.508,BF05,840.48,2024-07-13,35.145784,128.828857
7,67.977,BF05,840.48,2024-07-13,35.145784,128.828857
8,208.269,BF05,840.48,2024-07-13,35.145784,128.828857
10,479.454,BF05,840.48,2024-07-13,35.145784,128.828857
1,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
9,421.939,ABHU,1391.04,2024-07-13,35.713319,129.473546
11,722.387,ABHU,1391.04,2024-07-13,35.713319,129.473546
12,678.804,ABHU,1391.04,2024-07-13,35.713319,129.473546
13,693.846,ABHU,1391.04,2024-07-13,35.713319,129.473546
14,612.563,ABHU,1391.04,2024-07-13,35.713319,129.473546
15,585.565,ABHU,1391.04,2024-07-13,35.713319,129.473546
16,341.62,ABHU,1391.04,2024-07-13,35.713319,129.473546
17,244.042,ABHU,1391.04,2024-07-13,35.713319,129.473546
18,260.626,ABHU,1391.04,2024-07-13,35.713319,129.473546
19,109.824,ABHU,1391.04,2024-07-13,35.713319,129.473546
2,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
20,11.185,ABHU,1391.04,2024-07-13,35.713319,129.473546
21,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
22,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
23,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
24,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
3,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
4,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
5,0,ABHU,1391.04,2024-07-13,35.713319,129.473546
6,0.096,ABHU,1391.04,2024-07-13,35.713319,129.473546
7,52.453,ABHU,1391.04,2024-07-13,35.713319,129.473546
8,167.676,ABHU,1391.04,2024-07-13,35.713319,129.473546
10,575.537,ABHU,1391.04,2024-07-13,35.713319,129.473546
1,0,BF30,408.75,2024-07-13,37.742912,127.48937
9,38,BF30,408.75,2024-07-13,37.742912,127.48937
11,116.2,BF30,408.75,2024-07-13,37.742912,127.48937
12,250.8,BF30,408.75,2024-07-13,37.742912,127.48937
13,266.2,BF30,408.75,2024-07-13,37.742912,127.48937
14,262.8,BF30,408.75,2024-07-13,37.742912,127.48937
15,237.2,BF30,408.75,2024-07-13,37.742912,127.48937
16,198.2,BF30,408.75,2024-07-13,37.742912,127.48937
17,142.2,BF30,408.75,2024-07-13,37.742912,127.48937
18,81.2,BF30,408.75,2024-07-13,37.742912,127.48937
19,31.6,BF30,408.75,2024-07-13,37.742912,127.48937
2,0,BF30,408.75,2024-07-13,37.742912,127.48937
20,3.4,BF30,408.75,2024-07-13,37.742912,127.48937
21,0,BF30,408.75,2024-07-13,37.742912,127.48937
22,0,BF30,408.75,2024-07-13,37.742912,127.48937
23,0,BF30,408.75,2024-07-13,37.742912,127.48937
24,0,BF30,408.75,2024-07-13,37.742912,127.48937
3,0,BF30,408.75,2024-07-13,37.742912,127.48937
4,0,BF30,408.75,2024-07-13,37.742912,127.48937
5,0,BF30,408.75,2024-07-13,37.742912,127.48937
6,0.6,BF30,408.75,2024-07-13,37.742912,127.48937
7,6.8,BF30,408.75,2024-07-13,37.742912,127.48937
8,18,BF30,408.75,2024-07-13,37.742912,127.48937
10,66.6,BF30,408.75,2024-07-13,37.742912,127.48937
1,0,BF31,287.76,2024-07-13,37.740043,127.492151
9,30.24,BF31,287.76,2024-07-13,37.740043,127.492151
11,94.88,BF31,287.76,2024-07-13,37.740043,127.492151
12,184.48,BF31,287.76,2024-07-13,37.740043,127.492151
13,189.6,BF31,287.76,2024-07-13,37.740043,127.492151
14,181.44,BF31,287.76,2024-07-13,37.740043,127.492151
15,158.72,BF31,287.76,2024-07-13,37.740043,127.492151
16,128,BF31,287.76,2024-07-13,37.740043,127.492151
17,87.68,BF31,287.76,2024-07-13,37.740043,127.492151
18,48.32,BF31,287.76,2024-07-13,37.740043,127.492151
19,19.2,BF31,287.76,2024-07-13,37.740043,127.492151
2,0,BF31,287.76,2024-07-13,37.740043,127.492151
20,2.08,BF31,287.76,2024-07-13,37.740043,127.492151
21,0,BF31,287.76,2024-07-13,37.740043,127.492151
22,0,BF31,287.76,2024-07-13,37.740043,127.492151
23,0,BF31,287.76,2024-07-13,37.740043,127.492151
24,0,BF31,287.76,2024-07-13,37.740043,127.492151
3,0,BF31,287.76,2024-07-13,37.740043,127.492151
4,0,BF31,287.76,2024-07-13,37.740043,127.492151
5,0,BF31,287.76,2024-07-13,37.740043,127.492151
6,0.48,BF31,287.76,2024-07-13,37.740043,127.492151
7,4.96,BF31,287.76,2024-07-13,37.740043,127.492151
8,17.28,BF31,287.76,2024-07-13,37.740043,127.492151
10,47.04,BF31,287.76,2024-07-13,37.740043,127.492151
1,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
9,1814.04,5588,5145.6,2024-07-13,35.3260742,129.2867124
11,2760.48,5588,5145.6,2024-07-13,35.3260742,129.2867124
12,2191.68,5588,5145.6,2024-07-13,35.3260742,129.2867124
13,2643.12,5588,5145.6,2024-07-13,35.3260742,129.2867124
14,3056.76,5588,5145.6,2024-07-13,35.3260742,129.2867124
15,1526.76,5588,5145.6,2024-07-13,35.3260742,129.2867124
16,531,5588,5145.6,2024-07-13,35.3260742,129.2867124
17,936.36,5588,5145.6,2024-07-13,35.3260742,129.2867124
18,359.64,5588,5145.6,2024-07-13,35.3260742,129.2867124
19,171,5588,5145.6,2024-07-13,35.3260742,129.2867124
2,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
20,2.16,5588,5145.6,2024-07-13,35.3260742,129.2867124
21,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
22,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
23,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
24,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
3,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
4,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
5,0,5588,5145.6,2024-07-13,35.3260742,129.2867124
6,13.68,5588,5145.6,2024-07-13,35.3260742,129.2867124
7,328.68,5588,5145.6,2024-07-13,35.3260742,129.2867124
8,942.84,5588,5145.6,2024-07-13,35.3260742,129.2867124
10,2759.04,5588,5145.6,2024-07-13,35.3260742,129.2867124
